#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.7079173; 1.7385861529458
1.02; 1.7802992; 3.5508539122864
2.04; 1.9900149; 5.5766031688876
3.05; 2.3165148; 7.9347152853693
4.07; 2.7309785; 10.714733564268
5.09; 3.2031851; 13.975437797427
6.11; 3.7087311; 17.750766027136
7.13; 4.2346271; 22.061433672296
8.14; 4.7815112; 26.928805775252
9.16; 5.3615304; 32.386612338423
10.18; 5.9922581; 38.486472464659
11.20; 6.6884692; 45.295045510419
12.22; 7.4546262; 52.883533336827
13.23; 8.2810369; 61.313271580312
14.25; 9.1455986; 70.623096297178
15.27; 10.021076; 80.824119069154
16.29; 10.885644; 91.905235190449
17.31; 11.732848; 103.84876861184
18.32; 12.576901; 116.65151072375
19.34; 13.450631; 130.34367237937
20.36; 14.395985; 144.99816420026
21.38; 15.449824; 160.72541846852
22.40; 16.62976; 177.65379625508
23.41; 17.925082; 195.90075659395
24.43; 19.296211; 215.54346697536
25.45; 20.683165; 236.59803670164
26.47; 22.020361; 259.01381404928
27.48; 23.252843; 282.6842050836
28.50; 24.348673; 307.47010310022
29.52; 25.303763; 333.22824193135
30.54; 26.138322; 359.83592553403
31.56; 26.887068; 387.20580067621
32.57; 27.587417; 415.28860081501
33.59; 28.270089; 444.06633111377
34.61; 28.95514; 473.54141439315
35.63; 29.653898; 503.7278027897
36.65; 30.374764; 534.6480015462
37.66; 31.129414; 566.33640186247
38.68; 31.936013; 598.84588525719
39.70; 32.817637; 632.25282359356
40.72; 33.796413; 666.65611330246
41.74; 34.885942; 702.16849662416
42.75; 36.085525; 738.90200423405
43.77; 37.379149; 776.95236498796
44.79; 38.740331; 816.38834995966
45.81; 40.141508; 857.25067271177
46.83; 41.564612; 899.56165436708
47.84; 43.00866; 943.3426144569
48.86; 44.490951; 988.63248320018
49.88; 46.040622; 1035.499849387
50.90; 47.686078; 1084.0422193509
51.92; 49.4403; 1134.3703115816
52.93; 51.289159; 1186.5804626011
53.95; 53.187334; 1240.7228732912
54.97; 55.064133; 1296.7757844238
55.99; 56.83833; 1354.6347521187
57.01; 58.438002; 1414.1221167212
58.02; 59.819474; 1475.0157597996
59.04; 60.979536; 1537.0902964755
60.06; 61.957138; 1600.159989142
61.08; 62.824144; 1664.1122569484
62.10; 63.66832; 1728.9238596309
63.11; 64.574114; 1794.657521161
64.13; 65.607261; 1861.4428812969
65.15; 66.807481; 1929.4500138651
66.17; 68.190308; 1998.8648044697
67.19; 69.7556; 2069.8729950558
68.20; 71.497949; 2142.6548217042
69.22; 73.413865; 2217.3869680467
70.24; 75.502434; 2294.2451873352
71.26; 77.759266; 2373.4007642038
72.27; 80.166678; 2455.0069830274
73.29; 82.68485; 2539.1765926137
74.31; 85.248427; 2625.955812997
75.33; 87.7709; 2715.302801742
76.35; 90.156055; 2807.0777751547
77.36; 92.313203; 2901.0486321271
78.38; 94.171873; 2996.9115347377
79.40; 95.692503; 3094.3223731693
80.42; 96.871818; 3192.9337035668
81.44; 97.743823; 3292.4326974246
82.45; 98.378483; 3392.5777483061
83.47; 98.879594; 3493.2329076635
84.49; 99.381413; 3594.3988976042
85.51; 100.04159; 3696.2369230911
86.53; 101.02716; 3799.0782136456
87.54; 102.49184; 3903.4104798324
88.56; 104.54665; 4009.8344574618
89.58; 107.23028; 4118.9902561245
90.60; 110.48874; 4231.4630295834
91.62; 114.17403; 4347.6872630553
92.63; 118.06719; 4467.8745632161
93.65; 121.92395; 4591.9878792259
94.67; 125.53257; 4719.774614097
95.69; 128.76748; 4850.8543502759
96.71; 131.62111; 4984.8389581179
97.72; 134.20116; 5121.449947611
98.74; 136.69083; 5260.5953124264
99.76; 139.28159; 5402.3779608809
100.78; 142.09849; 5547.0280929881
101.80; 145.14228; 5694.7766727846
102.81; 148.26934; 5845.7084665635
103.83; 151.2196; 5999.6434954983
104.85; 153.68759; 6156.0908320598
105.87; 155.41727; 6314.2989047431
106.89; 156.29185; 6473.3972684707
107.90; 156.38947; 6632.5950038003
108.92; 155.98413; 6791.3801159319
109.94; 155.48756; 6949.6597474739
110.96; 155.34583; 7107.7951037406
111.98; 155.91935; 7266.5142742407
112.99; 157.38179; 7426.7221500098
114.01; 159.66907; 7589.2583734124
115.03; 162.49531; 7754.6715910385
116.05; 165.43303; 7923.0752745572
117.07; 168.03472; 8094.1273662229
118.08; 169.96041; 8267.1397271712
119.10; 171.07329; 8441.2849572852
120.12; 171.47552; 8615.8396321219
121.14; 171.47454; 8790.3933150472
122.15; 171.49195; 8964.9647154648
123.17; 171.94357; 9139.9958486923
124.19; 173.12744; 9316.2321161282
125.21; 175.15144; 9494.5287259157
126.23; 177.91807; 9675.641647671
127.24; 181.16484; 9860.0596383698
128.26; 184.5416; 10047.915020093
129.28; 187.69741; 10238.982884019
130.30; 190.35087; 10432.7518538
131.32; 192.32806; 10628.533523564
132.33; 193.56696; 10825.57633258
133.35; 194.09916; 11023.160899227
134.37; 194.02576; 11220.670751659
135.39; 193.50093; 11417.646351364
136.41; 192.72774; 11613.834876897
137.42; 191.96005; 11809.241927739
138.44; 191.49748; 12004.178094281
139.46; 191.66101; 12199.280732162
140.48; 192.745; 12395.486822096
141.50; 194.95296; 12593.940520208
142.51; 198.33541; 12795.837410372
143.53; 202.75176; 13002.229952099
144.55; 207.87345; 13213.836153733
145.57; 213.23332; 13430.898470224
146.59; 218.31076; 13653.129398432
147.60; 222.6302; 13879.757331831
148.62; 225.8461; 14109.658919605
149.64; 227.79275; 14341.54210768
150.66; 228.48964; 14574.134698939
151.68; 228.10825; 14806.339052665
152.69; 226.91722; 15037.330991027
153.71; 225.22704; 15266.602399612
154.73; 223.35067; 15493.963739433
155.75; 221.58591; 15719.528629356
156.77; 220.21364; 15943.696612113
157.78; 219.49805; 16167.136151951
158.80; 219.67433; 16390.755135989
159.82; 220.91612; 16615.638217024
160.84; 223.28621; 16842.933941225
161.86; 226.68519; 17073.689684576
162.87; 230.81961; 17308.654090533
163.89; 235.20928; 17548.086983447
164.91; 239.24434; 17791.627399025
165.93; 242.28774; 18038.26586555
166.94; 243.80276; 18286.44655381
167.96; 243.47426; 18534.292847435
168.98; 241.28931; 18779.914951213
170.00; 237.55026; 19021.730865316
171.02; 232.81027; 19258.721669093
172.03; 227.74243; 19490.553636076
173.05; 222.97455; 19717.532105935
174.07; 218.93411; 19940.397583718
175.09; 215.74884; 20160.020591927
176.11; 213.23456; 20377.084168331
177.12; 210.97752; 20591.850180445
178.14; 208.4893; 20804.083288699
179.16; 205.38772; 21013.159129824
180.18; 201.54627; 21218.324534702
181.20; 197.16096; 21419.025886863
182.21; 192.70853; 21615.194859515
183.23; 188.80429; 21807.389478985
184.25; 186.00251; 21996.732012605
185.27; 184.60376; 22184.650673237
186.29; 184.53391; 22372.498230804
187.30; 185.33833; 22561.164651144
188.32; 186.29697; 22750.806928274
189.34; 186.62609; 22940.784235277
190.36; 185.70282; 23129.821692869
191.38; 183.24131; 23316.35344287
192.39; 179.36592; 23498.940214026
193.41; 174.56214; 23676.636944825
194.43; 169.52697; 23849.208087201
195.45; 164.97235; 24017.142824113
196.47; 161.44726; 24181.489169584
197.48; 159.23242; 24343.580899793
198.50; 158.33204; 24504.756089212
199.52; 158.55118; 24666.154350622
200.54; 159.61854; 24828.639136217
201.56; 161.30361; 24992.839250664
202.57; 163.48558; 25159.260513201
203.59; 166.15548; 25328.399618313
204.61; 169.36159; 25500.802406458
205.63; 173.12981; 25677.041083952
206.65; 177.39793; 25857.624525606
207.66; 181.99363; 26042.886187
208.68; 186.66575; 26232.903862809
209.70; 191.15572; 26427.492134982
210.72; 195.27997; 26626.278713855
211.74; 198.99074; 26828.84270058
212.75; 202.39226; 27034.869283811
213.77; 205.70698; 27244.270108133
214.79; 209.20581; 27457.232599254
215.81; 213.12895; 27674.188671447
216.82; 217.62624; 27895.72279249
217.84; 222.73794; 28122.460399488
218.86; 228.42072; 28354.982832732
219.88; 234.60723; 28593.802865179
220.90; 241.27472; 28839.410115781
221.91; 248.49455; 29092.366845693
222.93; 256.44001; 29353.411714229
223.95; 265.34351; 29623.519956018
224.97; 275.41132; 29903.876794576
225.99; 286.71968; 30195.745054808
227.00; 299.12488; 30500.241276257
228.02; 312.21962; 30818.067381487
229.04; 325.35707; 31149.266842425
230.06; 337.74583; 31493.077518513
231.08; 348.59788; 31847.935121239
232.09; 357.29408; 32211.645076411
233.11; 363.52287; 32581.695671607
234.13; 367.35231; 32955.644474433
235.15; 369.21117; 33331.485510488
236.17; 369.77926; 33707.904838605
237.18; 369.81264; 34084.358149869
238.20; 369.94802; 34460.949265272
239.22; 370.5374; 34838.140349226
240.24; 371.55623; 35216.368558421
241.26; 372.60796; 35595.667382534
242.27; 373.02228; 35975.38796309
243.29; 372.01967; 36354.087929787
244.31; 368.89927; 36729.61147119
245.33; 363.20362; 37099.337084755
246.35; 354.82268; 37460.531265671
247.36; 344.01744; 37810.72617689
248.38; 331.36388; 38148.040303814
249.40; 317.63665; 38471.380707506
250.42; 303.66348; 38780.497030957
251.44; 290.1845; 39075.892325124
252.45; 277.74616; 39358.625926112
253.47; 266.64888; 39630.062977352
