#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 0.63619268; 0.64761669077431
1.02; 0.68431348; 1.3442182829924
2.04; 0.82481342; 2.1838427504186
3.05; 1.0467231; 3.2493616846518
4.07; 1.3337582; 4.6070699689358
5.09; 1.6670809; 6.3040864018631
6.11; 2.0286468; 8.3691613133047
7.13; 2.4045677; 10.816907445927
8.14; 2.787801; 13.654768547894
9.16; 3.1795026; 16.89136496713
10.18; 3.588593; 20.544397760799
11.20; 4.0294596; 24.646213722754
12.22; 4.5181521; 29.245497585316
13.23; 5.0678037; 34.404303081396
14.25; 5.684225; 40.190598853305
15.27; 6.3626347; 46.667486467584
16.29; 7.0863341; 53.881068823799
17.31; 7.8278539; 61.849486317857
18.32; 8.5527489; 70.555815588783
19.34; 9.2257859; 79.947267512713
20.36; 9.8187601; 89.942341566037
21.38; 10.318601; 100.44623262084
22.40; 10.733922; 111.37290188397
23.41; 11.09791; 122.67009573983
24.43; 11.46578; 134.3417645134
25.45; 11.905949; 146.46150652117
26.47; 12.485775; 159.17148678425
27.48; 13.254532; 172.66402863776
28.50; 14.227882; 187.14739879909
29.52; 15.378616; 202.80216622598
30.54; 16.637488; 219.73841147686
31.56; 17.905562; 237.96550102159
32.57; 19.076153; 257.38420154612
33.59; 20.061261; 277.80569988874
34.61; 20.815389; 298.99486745623
35.63; 21.349716; 320.72795718033
36.65; 21.731928; 342.85012224534
37.66; 22.070924; 365.31737024463
38.68; 22.49004; 388.21125997837
39.70; 23.095836; 411.72182428891
40.72; 23.950837; 436.10274306983
41.74; 25.057455; 461.61015127617
42.75; 26.357082; 488.44052354171
43.77; 27.744082; 516.68280199527
44.79; 29.090485; 546.2956599392
45.81; 30.274702; 577.11399992534
46.83; 31.207138; 608.88151939307
47.84; 31.846978; 641.30036886684
48.86; 32.207132; 674.08583945704
49.88; 32.347317; 707.01401250017
50.90; 32.357889; 739.95294744449
51.92; 32.338696; 772.87234421644
52.93; 32.377866; 805.83161464445
53.95; 32.535106; 838.95094818544
54.97; 32.832937; 872.37346172284
55.99; 33.257612; 906.22827521569
57.01; 33.76929; 940.60395561028
58.02; 34.318908; 975.53912293192
59.04; 34.867242; 1011.0324704651
60.06; 35.400774; 1047.0689305497
61.08; 35.939336; 1083.653623299
62.10; 36.532503; 1120.8421345373
63.11; 37.244885; 1158.7558204694
64.13; 38.134018; 1197.5746049998
65.15; 39.227322; 1237.5063263668
66.17; 40.505557; 1278.7392354679
67.19; 41.898736; 1321.3903407247
68.20; 43.296976; 1365.4647939086
69.22; 44.574134; 1410.8393387356
70.24; 45.617946; 1457.2764390017
71.26; 46.358066; 1504.4669493661
72.27; 46.783775; 1552.0908138524
73.29; 46.946104; 1599.8799221081
74.31; 46.943716; 1647.6665992313
75.33; 46.8967; 1695.405416216
76.35; 46.915848; 1743.1637246497
77.36; 47.07609; 1791.0851527347
78.38; 47.401301; 1839.3376321695
79.40; 47.864195; 1888.0613174903
80.42; 48.400664; 1937.3311051992
81.44; 48.933945; 1987.1437491495
82.45; 49.401424; 2037.4322669006
83.47; 49.776409; 2088.1025037718
84.49; 50.078707; 2139.0804660484
85.51; 50.371008; 2190.3559790628
86.53; 50.742021; 2242.0091663709
87.54; 51.280968; 2294.2109784189
88.56; 52.0507; 2347.1963450505
89.58; 53.067299; 2401.2165657373
90.60; 54.292557; 2456.4840462149
91.62; 55.642245; 2513.1254508175
92.63; 57.008477; 2571.1576204298
93.65; 58.290028; 2630.4943538293
94.67; 59.421549; 2690.982926368
95.69; 60.392297; 2752.4596781886
96.71; 61.247663; 2814.8071557692
97.72; 62.071781; 2877.9935502497
98.74; 62.955471; 2942.0795026075
99.76; 63.958799; 3007.1868005298
100.78; 65.079982; 3073.4354136293
101.80; 66.241198; 3140.8660951602
102.81; 67.297455; 3209.3720003093
103.83; 68.068021; 3278.6623082813
104.85; 68.383294; 3348.2735512015
105.87; 68.135105; 3417.6321477133
106.89; 67.316906; 3486.1578530352
107.90; 66.042465; 3553.3862320785
108.92; 64.536827; 3619.0819367999
109.94; 63.100131; 3683.3151477759
110.96; 62.051449; 3746.4808456977
111.98; 61.664665; 3809.252813244
112.99; 62.110449; 3872.4785700184
114.01; 63.417266; 3937.0346097475
115.03; 65.460413; 4003.6704857797
116.05; 67.982275; 4072.8735080039
117.07; 70.640331; 4144.7823166795
118.08; 73.073486; 4219.167972638
119.10; 74.973048; 4295.4873000358
120.12; 76.143272; 4372.9978653451
121.14; 76.538226; 4450.9104766033
122.15; 76.266557; 4528.5465403935
123.17; 75.562777; 4605.466186645
124.19; 74.731264; 4681.539388496
125.21; 74.075614; 4756.9451669935
126.23; 73.829612; 4832.1005260574
127.24; 74.105902; 4907.5371366558
128.26; 74.874381; 4983.7560250745
129.28; 75.975283; 5061.095584388
130.30; 77.163591; 5139.6447898825
131.32; 78.17374; 5219.2222835501
132.33; 78.788547; 5299.4256247278
133.35; 78.895068; 5379.7373993431
134.37; 78.513096; 5459.6603435132
135.39; 77.788683; 5538.845866571
136.41; 76.953841; 5617.1815563585
137.42; 76.26252; 5694.8135107549
138.44; 75.919671; 5772.0964593449
139.46; 76.022852; 5849.4844417262
140.48; 76.533281; 5927.3920193057
141.50; 77.285729; 6006.0655563151
142.51; 78.035822; 6085.5026554383
143.53; 78.532111; 6165.444955563
144.55; 78.59202; 6245.4482400414
145.57; 78.158431; 6325.0101496377
146.59; 77.318521; 6403.7170678962
147.60; 76.277533; 6481.3643049846
148.62; 75.294314; 6558.0106678042
149.64; 74.598144; 6633.9483590509
150.66; 74.313103; 6709.5958912852
151.68; 74.414486; 6785.3466268805
152.69; 74.73162; 6861.4201911691
153.71; 74.996296; 6937.7631847115
154.73; 74.920956; 7014.02948503
155.75; 74.281205; 7089.6445464159
156.77; 72.976557; 7163.9315323602
157.78; 71.051673; 7236.2590689979
158.80; 68.674589; 7306.1668368581
159.82; 66.083115; 7373.4365961963
160.84; 63.520284; 7438.0975040728
161.86; 61.181114; 7500.3772375982
162.87; 59.18597; 7560.6260007056
163.89; 57.5838; 7619.243824731
164.91; 56.376603; 7676.6327733867
165.93; 55.549463; 7733.179729573
166.94; 55.090926; 7789.2599151902
167.96; 54.995458; 7845.2429181732
168.98; 55.249825; 7901.4848555355
170.00; 55.813557; 7958.3006476325
171.02; 56.606535; 8015.9236573507
172.03; 57.513038; 8074.4694479051
173.05; 58.403202; 8133.9213870947
174.07; 59.163865; 8194.1476486474
175.09; 59.725449; 8254.9455783307
176.11; 60.072484; 8316.0967743702
177.12; 60.232283; 8377.4106391972
178.14; 60.246083; 8438.7385516261
179.16; 60.135255; 8499.9536466362
180.18; 59.878187; 8560.9070568358
181.20; 59.409555; 8621.383420344
182.21; 58.644565; 8681.081056624
183.23; 57.519976; 8739.6339096068
184.25; 56.036066; 8796.6762068054
185.27; 54.282225; 8851.9331696739
186.29; 52.434375; 8905.3091010886
187.30; 50.722703; 8956.9426236196
188.32; 49.37915; 9007.2084670663
189.34; 48.581568; 9056.6624070481
190.36; 48.412624; 9105.9443693573
191.38; 48.846265; 9155.6677589804
192.39; 49.765061; 9206.3264432818
193.41; 51.001638; 9258.2439100541
194.43; 52.390255; 9311.574928457
195.45; 53.812502; 9366.353733837
196.47; 55.224243; 9422.5696302293
197.48; 56.65755; 9480.2445710358
198.50; 58.199113; 9539.488756949
199.52; 59.952837; 9600.5181577324
200.54; 61.997758; 9663.6291997596
201.56; 64.352659; 9729.1374298503
202.57; 66.95638; 9797.2961350066
203.59; 69.66886; 9868.2160282996
204.61; 72.293314; 9941.8075022996
205.63; 74.615259; 10017.762616065
206.65; 76.450115; 10095.58553401
207.66; 77.688307; 10174.668878185
208.68; 78.326151; 10254.401520227
209.70; 78.47294; 10334.283586788
210.72; 78.329782; 10414.019924413
211.74; 78.143086; 10493.566213513
212.75; 78.143297; 10573.112717674
213.77; 78.4851; 10653.007162419
214.79; 79.206533; 10733.635994665
215.81; 80.220194; 10815.296690853
216.82; 81.340704; 10898.098017138
217.84; 82.341382; 10981.917990378
218.86; 83.023451; 11066.432280901
219.88; 83.276354; 11151.204015432
220.90; 83.110019; 11235.806428611
221.91; 82.648625; 11319.939162409
222.93; 82.087761; 11403.500961163
223.95; 81.62876; 11486.595516068
224.97; 81.411177; 11569.46858137
225.99; 81.464592; 11652.396020515
227.00; 81.694039; 11735.557027254
228.02; 81.902157; 11818.929888441
