#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 12.925111; 13.157204925769
1.02; 13.706776; 27.110110916071
2.04; 15.994027; 43.391340016388
3.05; 19.636053; 63.379994506659
4.07; 24.44544; 88.264397669633
5.09; 30.26147; 119.06926789962
6.11; 36.989643; 156.72312863989
7.13; 44.598347; 202.12232088468
8.14; 53.074812; 256.15018973264
9.16; 62.363712; 319.63375744032
10.18; 72.32262; 393.25506345141
11.20; 82.723551; 477.46406903102
12.22; 93.310047; 572.44967002561
13.23; 103.89296; 678.20821901315
14.25; 114.44664; 794.70995971755
15.27; 125.16054; 922.11799217787
16.29; 136.41357; 1060.9811212715
17.31; 148.66615; 1212.3168490377
18.32; 162.29801; 1377.5292164985
19.34; 177.44497; 1558.1605434163
20.36; 193.89572; 1755.5380230422
21.38; 211.09443; 1970.4230436576
22.40; 228.26252; 2202.7844389455
23.41; 244.61203; 2451.7889348395
24.43; 259.58899; 2716.0393209639
25.45; 273.06955; 2994.0123352368
26.47; 285.44159; 3284.5795597013
27.48; 297.53735; 3587.4597459877
28.50; 310.42995; 3903.4640428306
29.52; 325.15271; 4234.4554728666
30.54; 342.42914; 4583.0335562422
31.56; 362.50248; 4952.0454351094
32.57; 385.12351; 5344.0845446604
33.59; 409.70145; 5761.1429391064
34.61; 435.56287; 6204.5271413774
35.63; 462.21785; 6675.0449708258
36.65; 489.52132; 7173.3565471087
37.66; 517.64813; 7700.3000014796
38.68; 546.86866; 8256.9886989913
39.70; 577.1946; 8844.5478941682
40.72; 608.03331; 9463.4995646128
41.74; 638.01317; 10112.969442727
42.75; 665.10497; 10790.01760253
43.77; 687.07043; 11489.425648821
44.79; 702.146; 12204.179975961
45.81; 709.76097; 12926.686014277
46.83; 711.03791; 13650.491925644
47.84; 708.8583; 14372.079087942
48.86; 707.39501; 15092.176678187
49.88; 711.18312; 15816.130406367
50.90; 723.965; 16553.095536348
51.92; 747.6448; 17314.165684507
52.93; 781.68164; 18109.883864402
53.95; 823.13296; 18947.797696955
54.97; 867.36552; 19830.738368194
55.99; 909.24348; 20756.308994607
57.01; 944.45195; 21717.720324237
58.02; 970.572; 22705.720736027
59.04; 987.60354; 23711.058523443
60.06; 997.80781; 24726.7838188
61.08; 1004.9505; 25749.780012151
62.10; 1013.1995; 26781.173372139
63.11; 1026.015; 27825.612331094
64.13; 1045.338; 28889.721325041
65.15; 1071.2665; 29980.224374459
66.17; 1102.2396; 31102.25673835
67.19; 1135.6061; 32258.254789357
68.20; 1168.3631; 33447.598026227
69.22; 1197.8479; 34666.955465804
70.24; 1222.2288; 35911.131615542
71.26; 1240.7378; 37174.14920638
72.27; 1253.6776; 38450.338892278
73.29; 1262.2847; 39735.290269886
74.31; 1268.5342; 41026.603316851
75.33; 1274.9291; 42324.426162108
76.35; 1284.2745; 43631.762185279
77.36; 1299.3983; 44954.493620338
78.38; 1322.7885; 46301.035225341
79.40; 1356.1489; 47681.536280267
80.42; 1399.9376; 49106.612396069
81.44; 1453.001; 50585.704666947
82.45; 1512.4379; 52125.3012163
83.47; 1573.8063; 53727.368094881
84.49; 1631.7075; 55388.375906996
85.51; 1680.6895; 57099.245337429
86.53; 1716.3028; 58846.367522661
87.54; 1736.0731; 60613.615000051
88.56; 1740.141; 62385.003403085
89.58; 1731.3697; 64147.463065995
90.60; 1714.84; 65893.09619825
91.62; 1696.8007; 67620.36604665
92.63; 1683.2938; 69333.886451106
93.65; 1678.7753; 71042.807244782
94.67; 1685.0769; 72758.14282904
95.69; 1700.9868; 74489.673940198
96.71; 1722.5786; 76243.184624177
97.72; 1744.2281; 78018.733599562
98.74; 1760.0711; 79810.410027247
99.76; 1765.5361; 81607.649605676
100.78; 1758.5585; 83397.786296358
101.80; 1740.1616; 85169.195679917
102.81; 1714.2558; 86914.234148005
103.83; 1686.7115; 88631.233684642
104.85; 1663.9447; 90325.057556441
105.87; 1651.3784; 92006.089504774
106.89; 1652.1622; 93687.919357541
107.90; 1666.4569; 95384.300535306
108.92; 1691.4403; 97106.113746449
109.94; 1722.0078; 98859.043417804
110.96; 1751.9715; 100642.47483155
111.98; 1775.4511; 102449.80744633
112.99; 1788.1183; 104270.03476044
114.01; 1788.0063; 106090.14802694
115.03; 1775.7141; 107897.74834544
116.05; 1753.9915; 109683.23599503
117.07; 1726.841; 111441.08563142
118.08; 1698.3888; 113169.97213944
119.10; 1671.8248; 114871.81765581
120.12; 1648.684; 116550.10683087
121.14; 1628.6415; 118207.9936389
122.15; 1609.8525; 119846.75399596
123.17; 1589.7177; 121465.01802044
124.19; 1565.8438; 123058.97948937
125.21; 1536.9181; 124623.49584225
126.23; 1503.2516; 126153.7410859
127.24; 1466.8455; 127646.92650617
128.26; 1430.9763; 129103.59864639
129.28; 1399.428; 130528.15591277
130.30; 1375.5921; 131928.4493229
131.32; 1361.6787; 133314.57947963
132.33; 1358.2303; 134697.19936237
133.35; 1364.0371; 136085.73028101
134.37; 1376.4337; 137486.88035497
135.39; 1391.8672; 138903.74112919
136.41; 1406.5748; 140335.5735285
137.42; 1417.2096; 141778.23171331
138.44; 1421.3008; 143225.05463275
139.46; 1417.4924; 144668.00070352
140.48; 1405.5679; 146098.80821792
141.50; 1386.3112; 147510.01314791
142.51; 1361.2642; 148895.72138237
143.53; 1332.4449; 150252.0927588
144.55; 1302.0644; 151577.53813111
145.57; 1272.2728; 152872.65694809
146.59; 1244.9444; 154139.95662459
147.60; 1221.5119; 155383.40305542
148.62; 1202.8559; 156607.8584815
149.64; 1189.256; 157818.46978306
