#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0018335831; 0.0018665084644166
1.02; 0.0019000392; 0.0038006663784508
2.04; 0.0020916409; 0.0059298665826897
3.05; 0.0023871792; 0.0083599119673282
4.07; 0.002757634; 0.011167064408599
5.09; 0.0031736293; 0.014397682083242
6.11; 0.0036124578; 0.018075008242357
7.13; 0.0040626035; 0.022210563303109
8.14; 0.0045245168; 0.026816326155979
9.16; 0.0050076131; 0.031913860178338
10.18; 0.0055246692; 0.037537735025464
11.20; 0.0060855967; 0.043732609830815
12.22; 0.0066927144; 0.050545504272406
13.23; 0.0073390813; 0.05801637236402
14.25; 0.0080103686; 0.066170581985645
15.27; 0.008689512; 0.075016130217323
16.29; 0.0093624034; 0.084546652881651
17.31; 0.010022493; 0.094749118304939
18.32; 0.010672511; 0.10561327425691
19.34; 0.011322492; 0.11713908269455
20.36; 0.011984562; 0.1293388492418
21.38; 0.012666129; 0.14223242237666
22.40; 0.013363795; 0.15583618856507
23.41; 0.014060205; 0.17014887080445
24.43; 0.014725305; 0.18513859554545
25.45; 0.015322083; 0.20073581498496
26.47; 0.015815543; 0.21683535503358
27.48; 0.016182506; 0.23330844744532
28.50; 0.016419497; 0.25002278667324
29.52; 0.016546347; 0.26686625404612
30.54; 0.016604273; 0.28376868716928
31.56; 0.016648683; 0.30071632765205
32.57; 0.016738405; 0.31775530186672
33.59; 0.016924; 0.33498320347973
34.61; 0.017238058; 0.35253080222378
35.63; 0.017689839; 0.3705382945791
36.65; 0.018265423; 0.38913170749964
37.66; 0.018933095; 0.40840478116925
38.68; 0.019652342; 0.42841001740881
39.70; 0.02038402; 0.44916007057329
40.72; 0.021099027; 0.47063796952237
41.74; 0.021783367; 0.49281249731047
42.75; 0.022438531; 0.5156539531883
43.77; 0.023077366; 0.53914571615041
44.79; 0.023716823; 0.56328841886449
45.81; 0.024369706; 0.58809572759793
46.83; 0.025037795; 0.61358312216913
47.84; 0.02570829; 0.63975305235887
48.86; 0.026354599; 0.66658089651183
49.88; 0.02694131; 0.69400598791995
50.90; 0.027432068; 0.72193064971012
51.92; 0.027798242; 0.75022806054457
52.93; 0.028026153; 0.77875747459178
53.95; 0.028121085; 0.80738352561167
54.97; 0.028107352; 0.8359955966745
55.99; 0.028024893; 0.86452372814506
57.01; 0.027923861; 0.8929490139562
58.02; 0.027858986; 0.92130825985416
59.04; 0.027885064; 0.94969405161281
60.06; 0.02805388; 0.97825169068256
61.08; 0.028411698; 1.00717357295
62.10; 0.028995763; 1.036690008603
63.11; 0.029828547; 1.0670541819267
64.13; 0.030909753; 1.098518976393
65.15; 0.032208005; 1.1313053356305
66.17; 0.033655731; 1.1655654176946
67.19; 0.035151181; 1.2013478027765
68.20; 0.036570138; 1.2385746255737
69.22; 0.037786901; 1.2770400602637
70.24; 0.038700385; 1.3164353818858
71.26; 0.039258306; 1.3563986428374
72.27; 0.039471626; 1.3965790543901
73.29; 0.039413601; 1.4367003997461
74.31; 0.03920241; 1.4766067615892
75.33; 0.038971931; 1.516278505448
76.35; 0.038839688; 1.555815631643
77.36; 0.038882339; 1.5953961746942
78.38; 0.039126575; 1.63522533923
79.40; 0.039557629; 1.6754932983931
80.42; 0.040140856; 1.7163549575349
81.44; 0.040846716; 1.7579351515002
82.45; 0.041668188; 1.8003515692871
83.47; 0.042622844; 1.8437397855865
84.49; 0.043738371; 1.8882635603324
85.51; 0.045027699; 1.9340998145957
86.53; 0.046464888; 1.9813990657881
87.54; 0.0479735; 2.0302340184074
88.56; 0.049434749; 2.0805564600692
89.58; 0.050715126; 2.1321822695983
90.60; 0.051705221; 2.1848159536662
91.62; 0.052356573; 2.238112685296
92.63; 0.052703302; 2.2917623729668
93.65; 0.052860335; 2.3455719128873
94.67; 0.052997944; 2.3995215325241
95.69; 0.05330028; 2.453778918065
96.71; 0.053920379; 2.5086675369651
97.72; 0.054944353; 2.564598517355
98.74; 0.056373471; 2.6219842783876
99.76; 0.058126439; 2.6811544846436
100.78; 0.060058239; 2.7422911802569
101.80; 0.061988367; 2.8053926629834
102.81; 0.063730997; 2.870268068101
103.83; 0.065121794; 2.9365592445911
104.85; 0.066038974; 3.0037840704315
105.87; 0.066418172; 3.0713949036651
106.89; 0.066260907; 3.1388456474381
107.90; 0.065635401; 3.2056596530399
108.92; 0.064667645; 3.2714885249895
109.94; 0.063521228; 3.3361503939918
110.96; 0.062367204; 3.3996375160672
111.98; 0.061349324; 3.4620884810185
112.99; 0.060553493; 3.5237293235182
114.01; 0.059991193; 3.5847977691695
115.03; 0.059603768; 3.645471833252
116.05; 0.059288113; 3.7058245737353
117.07; 0.058936776; 3.7658196680167
118.08; 0.058479592; 3.825349369225
119.10; 0.057912418; 3.8843017116305
120.12; 0.057302373; 3.9426330545673
121.14; 0.056767113; 4.0004195260836
122.15; 0.056435075; 4.0578679970896
123.17; 0.056400751; 4.1152815279736
124.19; 0.056691016; 4.1729905356677
125.21; 0.057254473; 4.2312731188053
126.23; 0.057977285; 4.2902914933361
127.24; 0.058719226; 4.3500651316565
128.26; 0.059356586; 4.4104875752966
129.28; 0.059816647; 4.4713783403495
130.30; 0.060092353; 4.5325497623464
131.32; 0.060233809; 4.5938651802088
132.33; 0.060321995; 4.655270367627
133.35; 0.060436302; 4.71679191491
134.37; 0.060628769; 4.7785093857166
135.39; 0.06091412; 4.8405173315135
136.41; 0.061277584; 4.9028952679497
137.42; 0.061695047; 4.9656981639579
138.44; 0.062155251; 5.0289695271416
139.46; 0.062673301; 5.0927682431553
140.48; 0.06328866; 5.157193368491
141.50; 0.064047331; 5.2223907881172
142.51; 0.064974558; 5.2885320839921
143.53; 0.066048539; 5.3557666469166
144.55; 0.067185956; 5.4241590512241
145.57; 0.068246513; 5.4936310563862
146.59; 0.06905761; 5.5639287231842
147.60; 0.069453693; 5.63462958583
148.62; 0.069319923; 5.7051942759522
149.64; 0.068627948; 5.7750545659096
150.66; 0.067453214; 5.8437190269708
151.68; 0.06596774; 5.91087133938
152.69; 0.064408495; 5.9764364078557
153.71; 0.063027708; 6.040595894665
154.73; 0.062036273; 6.1037461438634
155.75; 0.061553706; 6.1664051608143
156.77; 0.061577271; 6.2290881651673
157.78; 0.061979015; 6.2921801275143
158.80; 0.062533177; 6.3558362033939
159.82; 0.062969043; 6.4199359723341
160.84; 0.06303756; 6.48410548818
161.86; 0.062575641; 6.5478047908962
162.87; 0.061551547; 6.6104616101818
163.89; 0.060078551; 6.6716189821448
164.91; 0.058391744; 6.7310592583008
165.93; 0.056792464; 6.7888715357175
166.94; 0.055573787; 6.8454432531292
167.96; 0.054946313; 6.9013762291664
168.98; 0.054983917; 6.9573474843411
170.00; 0.055604117; 7.013950076087
171.02; 0.056588276; 7.0715544990312
172.03; 0.057635871; 7.13022532824
173.05; 0.058437738; 7.1897124237787
174.07; 0.058748378; 7.2495157377442
175.09; 0.058438448; 7.3090035560494
176.11; 0.057515022; 7.3675513670157
177.12; 0.0561069; 7.42466577046
178.14; 0.054422041; 7.4800650598189
179.16; 0.052691202; 7.533702429505
180.18; 0.051114092; 7.5857343696083
181.20; 0.049821651; 7.636450659969
182.21; 0.048861733; 7.6861897955163
183.23; 0.04820793; 7.7352633879913
184.25; 0.047784873; 7.7839063262996
