#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.00012377195; 0.0001259945052009
1.02; 0.00012985562; 0.00025818191837132
2.04; 0.00014775886; 0.00040859405999932
3.05; 0.00017651353; 0.00058827721979367
4.07; 0.00021473055; 0.00080686365602048
5.09; 0.00026085684; 0.0010724046638469
6.11; 0.00031340935; 0.0013914418552225
7.13; 0.00037112372; 0.00176922978537
8.14; 0.00043299544; 0.0022100004540791
9.16; 0.00049823511; 0.0027171822967588
10.18; 0.00056618885; 0.0032935381094684
11.20; 0.00063627892; 0.0039412425909674
12.22; 0.0007080012; 0.0046619572586103
13.23; 0.00078098513; 0.0054569664198671
14.25; 0.00085509416; 0.0063274153787353
15.27; 0.00093052958; 0.0072746543346221
16.29; 0.0010079008; 0.0083006538395176
17.31; 0.0010882351; 0.0094084302521123
18.32; 0.0011729124; 0.010602404484895
19.34; 0.0012635184; 0.011888611698103
20.36; 0.0013616196; 0.013274681661976
21.38; 0.001468472; 0.014769522790222
22.40; 0.0015846964; 0.016382675342913
23.41; 0.0017099762; 0.018123357299922
24.43; 0.001842857; 0.019999306236258
25.45; 0.0019807296; 0.022015603535913
26.47; 0.0021200496; 0.024173722501195
27.48; 0.0022567898; 0.02647103717896
28.50; 0.0023870453; 0.028900946319976
29.52; 0.002507641; 0.031453616661312
30.54; 0.0026165704; 0.034117172389333
31.56; 0.002713123; 0.036879014547267
32.57; 0.0027976539; 0.039726905533283
33.59; 0.0028710723; 0.042649533258091
34.61; 0.0029342421; 0.04563646505968
35.63; 0.0029875409; 0.048677652744542
36.65; 0.0030307888; 0.051762864993573
37.66; 0.0030636319; 0.05488151009558
38.68; 0.0030862859; 0.058023216003604
39.70; 0.0031003769; 0.061179265874393
40.72; 0.0031095221; 0.064344625179726
41.74; 0.0031193308; 0.067519969281969
42.75; 0.0031366675; 0.070712961493758
43.77; 0.0031682753; 0.073938129016647
44.79; 0.0032191064; 0.077215040429676
45.81; 0.0032908749; 0.080565009086886
46.83; 0.0033813369; 0.084007064122983
47.84; 0.0034846213; 0.087554258223299
48.86; 0.0035926109; 0.091211381103118
49.88; 0.0036970188; 0.094974786756138
50.90; 0.0037915438; 0.098834414734109
51.92; 0.0038734189; 0.10277738801387
52.93; 0.003943832; 0.1067920387691
53.95; 0.0040070486; 0.1108710413242
54.97; 0.0040684971; 0.11501259579408
55.99; 0.0041324333; 0.11921923454526
57.01; 0.004199963; 0.12349461567285
58.02; 0.0042681031; 0.12783936046333
59.04; 0.0043302341; 0.13224735195033
60.06; 0.0043778521; 0.13670381651437
61.08; 0.0044031073; 0.14118598972417
62.10; 0.0044013661; 0.1456663904916
63.11; 0.0043730255; 0.15011794170385
64.13; 0.0043240336; 0.15451962134084
65.15; 0.004264955; 0.1588611615176
66.17; 0.0042088234; 0.16314556216094
67.19; 0.004168343; 0.16738875543286
68.20; 0.0041531376; 0.17161647028925
69.22; 0.0041677003; 0.17585900938857
70.24; 0.004210491; 0.18014510754845
71.26; 0.0042743477; 0.18449620904451
72.27; 0.0043480871; 0.18892237411111
73.29; 0.0044189325; 0.19342065666351
74.31; 0.0044752556; 0.19797627370372
75.33; 0.0045090712; 0.20256631361582
76.35; 0.0045177693; 0.2071652078302
77.36; 0.0045047154; 0.21175081368943
78.38; 0.0044785706; 0.21630980528735
79.40; 0.0044514518; 0.22084119113962
80.42; 0.0044363152; 0.22535716859166
81.44; 0.0044441436; 0.22988111497225
82.45; 0.0044815826; 0.23444317265674
83.47; 0.0045495744; 0.23907444304041
84.49; 0.0046432878; 0.24380110968052
85.51; 0.004753311; 0.24863977518693
86.53; 0.004867747; 0.25359493160461
87.54; 0.0049746432; 0.25865890373515
88.56; 0.0050641488; 0.26381398871684
89.58; 0.0051299404; 0.26903604663689
90.60; 0.0051697201; 0.27429859858486
91.62; 0.0051848784; 0.27957658107424
92.63; 0.0051796166; 0.28484920727399
93.65; 0.0051598887; 0.29010175127054
94.67; 0.0051324433; 0.29532635702616
95.69; 0.0051040832; 0.30052209344582
96.71; 0.0050811009; 0.3056944349298
97.72; 0.0050687709; 0.31085422498787
98.74; 0.005070812; 0.31601609278971
99.76; 0.0050888525; 0.32119632502097
