#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.00097867752; 0.00099625148480859
1.02; 0.0010149474; 0.0020294241484109
2.04; 0.0011196999; 0.0031692303213444
3.05; 0.0012818464; 0.0044740945935609
4.07; 0.0014861823; 0.0059869640323098
5.09; 0.0017172431; 0.0077350433735446
6.11; 0.0019629336; 0.0097332250487898
7.13; 0.0022168636; 0.011989896544239
8.14; 0.0024787561; 0.014513163305029
9.16; 0.0027529241; 0.017315521237548
10.18; 0.003045429; 0.020415636567466
11.20; 0.0033609378; 0.023836926210891
12.22; 0.0037003578; 0.027603730765508
13.23; 0.0040600332; 0.031736669391943
14.25; 0.0044327314; 0.03624899868219
15.27; 0.0048100208; 0.041145392275972
16.29; 0.0051851521; 0.046423653360584
17.31; 0.0055553641; 0.052078774278525
18.32; 0.0059227119; 0.058107839370904
19.34; 0.0062930053; 0.064513847196325
20.36; 0.0066730906; 0.071306765451889
21.38; 0.0070673007; 0.078500972583439
22.40; 0.0074742455; 0.086109431953989
23.41; 0.0078850907; 0.094136114052186
24.43; 0.0082840809; 0.10256895089085
25.45; 0.0086514064; 0.11137570926043
26.47; 0.0089677962; 0.12050453876739
27.48; 0.0092196477; 0.12988974231214
28.50; 0.0094032711; 0.13946186649661
29.52; 0.0095269941; 0.14915993535372
30.54; 0.0096104215; 0.1589429297793
31.56; 0.0096809028; 0.16879767109966
32.57; 0.0097680296; 0.1787411037
33.59; 0.0098975361; 0.18881636836891
34.61; 0.01008615; 0.19908363364173
35.63; 0.01033869; 0.20960797366182
36.65; 0.010648106; 0.22044728624661
37.66; 0.010998363; 0.23164314563241
38.68; 0.011369314; 0.24321661670621
39.70; 0.011742199; 0.25516966822384
40.72; 0.012104275; 0.26749129735105
41.74; 0.012451349; 0.28016623329622
42.75; 0.012787599; 0.29318345734103
43.77; 0.013122821; 0.30654192258353
44.79; 0.013467965; 0.32025172964708
45.81; 0.01383029; 0.33433036834241
46.83; 0.014209566; 0.34879509314606
47.84; 0.014596456; 0.36365365529109
48.86; 0.014973605; 0.37889613880747
49.88; 0.015319165; 0.39449038733805
50.90; 0.015611806; 0.41038253222211
51.92; 0.01583583; 0.42650272427922
52.93; 0.015984992; 0.44277475668044
53.95; 0.016064067; 0.45912728346794
54.97; 0.016087924; 0.47550409623429
55.99; 0.016078663; 0.49187148134516
57.01; 0.016061912; 0.50822181481452
58.02; 0.016063545; 0.52457381015874
59.04; 0.016107649; 0.54097070178157
60.06; 0.016215866; 0.55747775359846
61.08; 0.016407403; 0.57417978133709
62.10; 0.016698565; 0.59117819954729
63.11; 0.017100786; 0.60858606181525
64.13; 0.017616893; 0.62651929886692
65.15; 0.01823648; 0.64508324857407
66.17; 0.018932277; 0.66435548992775
