#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.7392859; 1.7705179813268
1.02; 1.7996775; 3.6025120002361
2.04; 1.9783236; 5.6163600794437
3.05; 2.2679872; 7.9250731715486
4.07; 2.6576293; 10.630425110288
5.09; 3.1335271; 13.820220429759
6.11; 3.680232; 17.566537842197
7.13; 4.2811803; 21.924594642424
8.14; 4.9190677; 26.931993298192
9.16; 5.5763726; 32.608500002338
10.18; 6.2364774; 38.95696482918
11.20; 6.8856246; 45.966233512048
12.22; 7.5154857; 53.616673638167
13.23; 8.1255906; 61.888174277572
14.25; 8.7245262; 70.769365487321
15.27; 9.3288768; 80.26575955311
16.29; 9.9594454; 90.404045226571
17.31; 10.635235; 101.23025508946
18.32; 11.366676; 112.80104086842
19.34; 12.15026; 125.169481287
20.36; 12.966685; 138.36900736174
21.38; 13.783806; 152.40032736333
22.40; 14.564168; 167.22602201766
23.41; 15.275273; 182.77559121877
24.43; 15.899517; 198.96061352288
25.45; 16.440469; 215.69630151407
26.47; 16.9231; 232.92328732365
27.48; 17.387414; 250.62292441602
28.50; 17.877165; 268.82110681967
29.52; 18.427145; 287.57914542192
30.54; 19.053179; 306.97445973595
31.56; 19.748199; 327.07727420622
32.57; 20.485753; 347.93088645391
33.59; 21.229722; 369.54182740179
34.61; 21.946806; 391.88272911677
35.63; 22.617309; 414.90617378948
36.65; 23.240365; 438.56386269998
37.66; 23.831782; 462.82358800184
38.68; 24.415434; 487.67744605191
39.70; 25.011616; 513.13819186454
40.72; 25.626964; 539.22533557408
41.74; 26.250049; 565.94675318234
42.75; 26.854632; 593.28360986931
43.77; 27.409637; 621.18543729586
44.79; 27.892257; 649.57855114427
45.81; 28.299254; 678.38597036964
46.83; 28.652024; 707.55249450424
47.84; 28.993223; 737.06634420219
48.86; 29.375835; 766.96967682346
49.88; 29.848397; 797.35405658157
50.90; 30.441492; 828.34218192929
51.92; 31.160148; 860.06186790487
52.93; 31.984452; 892.62065998518
53.95; 32.877601; 926.0886385706
54.97; 33.797809; 960.49335016663
55.99; 34.709269; 995.82588815148
57.01; 35.588037; 1032.0529737947
58.02; 36.421185; 1069.1281686096
59.04; 37.200582; 1106.9967553243
60.06; 37.915103; 1145.5926936388
61.08; 38.545797; 1184.8306520073
62.10; 39.067181; 1224.5993568129
63.11; 39.455012; 1264.7628562965
64.13; 39.69777; 1305.1734733815
65.15; 39.80704; 1345.6953227197
66.17; 39.821954; 1386.232353315
67.19; 39.804967; 1426.7520922659
68.20; 39.829592; 1467.2968984488
69.22; 39.963916; 1507.9784406305
70.24; 40.25544; 1548.9567419094
71.26; 40.722197; 1590.4101816985
72.27; 41.352525; 1632.5052676082
