#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.0013143053; 0.0013379061109059
1.02; 0.0013628599; 0.0027252387075141
2.04; 0.0015068959; 0.0042591937259057
3.05; 0.0017415219; 0.0060319878281087
4.07; 0.0020586127; 0.0081275667454165
5.09; 0.0024470209; 0.01061852841987
6.11; 0.002893145; 0.013563625206513
7.13; 0.0033819888; 0.017006343864766
8.14; 0.0038987149; 0.020975067393908
9.16; 0.0044305151; 0.025485140619518
10.18; 0.00496843; 0.030542787913491
11.20; 0.0055086296; 0.036150335155175
12.22; 0.0060526831; 0.042311705340607
13.23; 0.0066065214; 0.049036858993216
14.25; 0.007178131; 0.056343886573188
15.27; 0.0077744082; 0.064257898664386
16.29; 0.0083979459; 0.072806645176273
17.31; 0.0090446843; 0.082013743449742
18.32; 0.0097032535; 0.091891236782261
19.34; 0.010356454; 0.10243366045256
20.36; 0.010984752; 0.11361566416321
21.38; 0.011571041; 0.12539448454693
22.40; 0.01210546; 0.13771732043976
23.41; 0.012588863; 0.15053223959377
24.43; 0.013033744; 0.16380002894407
25.45; 0.013462002; 0.17750376628574
26.47; 0.013899729; 0.19165309108929
27.48; 0.014370099; 0.20628123211459
28.50; 0.014886075; 0.22143461379061
29.52; 0.015444944; 0.23715689993087
30.54; 0.016026417; 0.25347110122403
31.56; 0.016595239; 0.2703643383685
32.57; 0.017108099; 0.2877796451675
33.59; 0.017523431; 0.30561774130694
34.61; 0.017811707; 0.32374929009323
35.63; 0.017963533; 0.34203539166501
36.65; 0.017993235; 0.36035172886194
37.66; 0.017936788; 0.37861060475659
38.68; 0.017844476; 0.39677551087687
39.70; 0.017770189; 0.41486479648304
40.72; 0.017760218; 0.43294393191104
41.74; 0.017844526; 0.45110888981828
42.75; 0.018032667; 0.46946536673207
43.77; 0.018315015; 0.48810926162226
44.79; 0.018668372; 0.50711285844073
45.81; 0.019063756; 0.52651893963708
46.83; 0.019473794; 0.546342421494
47.84; 0.019877626; 0.56657698699822
48.86; 0.020262445; 0.58720328167297
49.88; 0.02062212; 0.60819570984171
50.90; 0.020954366; 0.62952635018051
51.92; 0.021258179; 0.65116625923508
52.93; 0.021532752; 0.67308567119452
53.95; 0.021778112; 0.69525484933297
54.97; 0.021996764; 0.71764660540467
55.99; 0.022195082; 0.74024024077286
57.01; 0.022383384; 0.76302555952424
58.02; 0.022574308; 0.78600523085687
59.04; 0.022780039; 0.80919432711724
60.06; 0.023009556; 0.83261706256799
61.08; 0.023267142; 0.85630200874662
62.10; 0.023552793; 0.88027773600833
63.11; 0.023864311; 0.9045705743625
64.13; 0.024199968; 0.92920509739475
65.15; 0.024560393; 0.95420651732946
66.17; 0.024948599; 0.97960311491464
67.19; 0.025367999; 1.0054266434929
68.20; 0.025819196; 1.031709470862
69.22; 0.026297037; 1.0584787200753
70.24; 0.026789421; 1.0857491941389
71.26; 0.02727872; 1.1135177540258
72.27; 0.027745696; 1.1417616755047
73.29; 0.02817478; 1.1704423859701
74.31; 0.028559103; 1.1995143203601
75.33; 0.028903718; 1.2289370577434
76.35; 0.029226068; 1.2586879333002
77.36; 0.029553568; 1.2887721905352
78.38; 0.029918892; 1.3192283314986
79.40; 0.030353916; 1.3501273083401
80.42; 0.030883363; 1.3815652391085
81.44; 0.031519026; 1.4136502475089
82.45; 0.032255392; 1.4464848443757
83.47; 0.033067473; 1.4801461048922
84.49; 0.033911724; 1.5146667762606
85.51; 0.034730741; 1.5500211717507
86.53; 0.035461888; 1.5861198437073
87.54; 0.036048948; 1.6228161169015
88.56; 0.03645466; 1.6599253872188
89.58; 0.036671036; 1.6972549192422
90.60; 0.036724152; 1.7346385210794
91.62; 0.036671065; 1.7719680833222
92.63; 0.036588513; 1.8092136102263
93.65; 0.036555536; 1.8464255688422
94.67; 0.036634393; 1.8837178004007
95.69; 0.036855079; 1.9212346804453
96.71; 0.037208147; 1.9591109685538
97.72; 0.037648207; 1.9974352184705
98.74; 0.03810727; 2.0362267751616
99.76; 0.03851403; 2.0754323960963
