#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
0.00; 0.002560432; 0.0026064093002679
1.02; 0.0026534268; 0.0053074832917398
2.04; 0.0029294658; 0.008289553023209
3.05; 0.0033796192; 0.011729859546663
4.07; 0.0039888161; 0.015790302196671
5.09; 0.0047359526; 0.020611297612539
6.11; 0.005594694; 0.026306454650652
7.13; 0.0065353257; 0.032959134196327
8.14; 0.0075277591; 0.040622068078804
9.16; 0.0085453933; 0.049320909748471
10.18; 0.0095691013; 0.059061841904378
11.20; 0.010590284; 0.069842293903257
12.22; 0.011611902; 0.081662708816891
13.23; 0.012646726; 0.094536530164967
14.25; 0.013712744; 0.10849551226372
15.27; 0.014826539; 0.12358828950382
16.29; 0.015996254; 0.13987178588207
17.31; 0.017216189; 0.15739712315204
18.32; 0.0184649; 0.17619359427148
19.34; 0.019707883; 0.19625536866866
20.36; 0.02090467; 0.21753542037411
21.38; 0.022018793; 0.23994960184947
22.40; 0.023028021; 0.26339113348235
23.41; 0.023931845; 0.28775271874099
24.43; 0.024753682; 0.3129508983513
25.45; 0.025536487; 0.33894594008834
26.47; 0.026332256; 0.36575104062842
27.48; 0.02718769; 0.3934269353571
28.50; 0.028129634; 0.42206168923632
29.52; 0.029154353; 0.45173956220105
30.54; 0.030223989; 0.48250627882765
31.56; 0.031271921; 0.51433974466523
32.57; 0.032216348; 0.54713459631098
33.59; 0.032979131; 0.58070592888165
34.61; 0.033505212; 0.61481278930113
35.63; 0.033777473; 0.64919679911087
36.65; 0.033822909; 0.68362706079562
37.66; 0.033708238; 0.71794059244357
38.68; 0.033525974; 0.75206858684814
39.70; 0.033374684; 0.78604257509907
40.72; 0.033338758; 0.81997999238171
41.74; 0.033472985; 0.85405404638494
42.75; 0.033795607; 0.88845651632982
43.77; 0.034290794; 0.92336306463837
44.79; 0.034918587; 0.95890867897688
45.81; 0.035628386; 0.99517683867336
46.83; 0.036371494; 1.032201450196
47.84; 0.037109324; 1.0699771405745
48.86; 0.037816022; 1.1084722195571
49.88; 0.038476536; 1.1476396729928
50.90; 0.039082669; 1.1874241434877
51.92; 0.039629876; 1.2277656468243
52.93; 0.040116464; 1.2686024757986
53.95; 0.040545151; 1.3098756896461
54.97; 0.040925419; 1.3515360003427
55.99; 0.041274554; 1.3935517148293
57.01; 0.041615891; 1.4359148961239
58.02; 0.041974313; 1.4786429355034
59.04; 0.042370588; 1.5217743657647
60.06; 0.042817012; 1.5653602365124
61.08; 0.043316417; 1.6094544799356
62.10; 0.043865145; 1.6541073042299
63.11; 0.044458686; 1.6993643280586
64.13; 0.045097275; 1.7452714080667
65.15; 0.045788516; 1.7918821417376
66.17; 0.046545311; 1.8392632598277
67.19; 0.047379443; 1.8874934881505
68.20; 0.048293274; 1.9366539566572
69.22; 0.04927315; 1.9868118969744
70.24; 0.050287766; 2.0380026724796
71.26; 0.051292978; 2.0902167102724
72.27; 0.052242145; 2.1433969600327
73.29; 0.053098963; 2.1974494126708
74.31; 0.053848777; 2.2522651437892
75.33; 0.054504918; 2.3077487979013
76.35; 0.055108213; 2.3638465805856
77.36; 0.055719961; 2.4205670966918
78.38; 0.056410303; 2.477990351221
79.40; 0.057244697; 2.5362629828304
80.42; 0.058271034; 2.5955803813451
