#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 7.3273202; 7.4588957644105
1.02; 7.7032813; 15.300503758313
2.04; 8.7986153; 24.257114446818
3.05; 10.52234; 34.968402179162
4.07; 12.743489; 47.940724243681
5.09; 15.317019; 63.532788514561
6.11; 18.110965; 81.968969126043
7.13; 21.028198; 103.37476700025
8.14; 24.017297; 127.82333890648
9.16; 27.069803; 155.37922992336
10.18; 30.204842; 186.1264555092
11.20; 33.445902; 220.17294062329
12.22; 36.797218; 257.63092088427
13.23; 40.227834; 298.58111965941
14.25; 43.669451; 343.03473646562
15.27; 47.030006; 390.90925276811
16.29; 50.219644; 442.0306834035
17.31; 53.181135; 496.16678394286
18.32; 55.914352; 553.08518097189
19.34; 58.485429; 612.6208239105
20.36; 61.015491; 674.73196044735
21.38; 63.650281; 739.52519999261
22.40; 66.518579; 807.23824323358
23.41; 69.691631; 878.18131619702
24.43; 73.156392; 952.65136623456
25.45; 76.811687; 1030.8423492875
26.47; 80.489543; 1112.7772309887
27.48; 83.996124; 1198.2816603369
28.50; 87.160554; 1287.0073436554
29.52; 89.877511; 1378.4987716125
30.54; 92.131609; 1472.2847739889
31.56; 93.997554; 1567.9702273467
32.57; 95.61759; 1665.3048083378
33.59; 97.164402; 1764.213976267
34.61; 98.801034; 1864.789165282
35.63; 100.6488; 1967.2453011425
36.65; 102.76997; 2071.8606945387
37.66; 105.16632; 2178.9154679825
38.68; 107.78964; 2288.6406711151
39.70; 110.55776; 2401.1837013302
40.72; 113.37028; 2516.5897498525
41.74; 116.12118; 2634.7960953136
42.75; 118.70898; 2755.6367152019
43.77; 121.04715; 2878.8574900331
44.79; 123.07712; 3004.1446890517
45.81; 124.78367; 3131.1690817389
46.83; 126.20861; 3259.6440033935
47.84; 127.45646; 3389.3891753004
48.86; 128.68594; 3520.3859123303
49.88; 130.08507; 3652.8069019649
50.90; 131.83307; 3787.0072777919
51.92; 134.05864; 3923.4731879924
52.93; 136.807; 4062.7368088994
53.95; 140.02707; 4205.2783269859
54.97; 143.58461; 4351.441263962
55.99; 147.29859; 4501.3848728951
57.01; 150.99027; 4655.0864510885
58.02; 154.5294; 4812.3907079766
59.04; 157.86277; 4973.0881988729
60.06; 161.01615; 5136.9956936637
61.08; 164.06967; 5304.0115369641
62.10; 167.11613; 5474.1285439984
63.11; 170.21723; 5647.4023348674
64.13; 173.37311; 5823.888683944
65.15; 176.51551; 6003.5738556076
66.17; 179.52588; 6186.3234595021
67.19; 182.27138; 6371.8678551409
68.20; 184.64515; 6559.8286496781
69.22; 186.59716; 6749.7765060154
70.24; 188.14551; 6941.3005183228
71.26; 189.3662; 7134.067143086
72.27; 190.36685; 7327.852378276
73.29; 191.25513; 7522.5418446125
74.31; 192.11351; 7718.1051109879
75.33; 192.98794; 7914.5585079046
76.35; 193.89185; 8111.9320419379
77.36; 194.82047; 8310.2508779505
78.38; 195.76663; 8509.5328557796
79.40; 196.72931; 8709.7948009008
80.42; 197.71081; 8911.0558779957
81.44; 198.704; 9113.3279726389
82.45; 199.67686; 9316.5904046916
83.47; 200.56412; 9520.7560281494
84.49; 201.2733; 9725.6435665683
85.51; 201.70743; 9930.9730269698
86.53; 201.79887; 10136.395565711
87.54; 201.54296; 10341.557597588
88.56; 201.01803; 10546.185272859
89.58; 200.38148; 10750.164977248
90.60; 199.8393; 10953.592761534
91.62; 199.59564; 11156.7725086
92.63; 199.79735; 11360.157590946
93.65; 200.49121; 11564.248994183
94.67; 201.60881; 11769.478064453
95.69; 202.98555; 11976.108595125
96.71; 204.40902; 12184.188156515
97.72; 205.68205; 12393.563608933
98.74; 206.68053; 12603.955473602
99.76; 207.38756; 12815.067064353
100.78; 207.89315; 13026.69332222
101.80; 208.35992; 13238.794729101
102.81; 208.96603; 13451.513126247
103.83; 209.84338; 13665.124629963
104.85; 211.02983; 13879.943892547
105.87; 212.44883; 14096.207633519
106.89; 213.92087; 14313.969848553
107.90; 215.20175; 14533.035941175
108.92; 216.03566; 14752.950917846
109.94; 216.20891; 14973.042255586
110.96; 215.59198; 15192.505587686
111.98; 214.16261; 15410.513885493
112.99; 212.00814; 15626.329022115
114.01; 209.30969; 15839.397250349
115.03; 206.31311; 16049.415096958
116.05; 203.29205; 16256.357632951
117.07; 200.50805; 16460.466177125
118.08; 198.17261; 16662.197347422
119.10; 196.41608; 16862.140445805
120.12; 195.26858; 17060.91543037
121.14; 194.65737; 17259.068237486
122.15; 194.42281; 17456.98226381
123.17; 194.35057; 17654.822756645
124.19; 194.2139; 17852.524125325
125.21; 193.81554; 18049.819980487
126.23; 193.01894; 18246.304931206
127.24; 191.76113; 18441.509488107
128.26; 190.04571; 18634.967815273
129.28; 187.92119; 18826.26348089
130.30; 185.45535; 19015.049025693
131.32; 182.71705; 19201.047101655
132.33; 179.77404; 19384.04931506
133.35; 176.70757; 19563.929997955
134.37; 173.6369; 19740.684872695
135.39; 170.7404; 19914.491233829
136.41; 168.25917; 20085.77180589
137.42; 166.4736; 20255.234751933
138.44; 165.6527; 20423.862049226
139.46; 165.98648; 20592.829126124
140.48; 167.52058; 20763.357842692
141.50; 170.11428; 20936.526836266
142.51; 173.43942; 21113.080681455
143.53; 177.02641; 21293.285924905
144.55; 180.35027; 21476.874716737
145.57; 182.93704; 21663.096728272
146.59; 184.46361; 21850.872725303
147.60; 184.82488; 22039.016481454
148.62; 184.15037; 22226.47360984
149.64; 182.76627; 22412.521783515
150.66; 181.11385; 22596.887864727
151.68; 179.64646; 22779.760208847
152.69; 178.73224; 22961.701913085
153.71; 178.58613; 23143.494886117
154.73; 179.245; 23325.958563149
155.75; 180.58629; 23509.787616504
156.77; 182.37866; 23695.441227242
157.78; 184.34578; 23883.097278388
158.80; 186.22376; 24072.665029512
159.82; 187.79849; 24263.835784097
160.84; 188.91835; 24456.146513951
161.86; 189.4873; 24649.036409582
162.87; 189.44919; 24841.887508569
163.89; 188.77529; 25034.052611175
164.91; 187.46265; 25224.881504136
165.93; 185.54379; 25413.757080732
166.94; 183.10143; 25600.146435445
167.96; 180.2779; 25783.661557066
168.98; 177.26985; 25964.114613131
170.00; 174.30393; 26141.548493632
171.02; 171.59685; 26316.226685352
172.03; 169.31012; 26488.57707705
173.05; 167.51342; 26659.098509421
174.07; 166.16937; 26828.251756226
175.09; 165.14612; 26996.363383043
176.11; 164.25591; 27163.568814809
177.12; 163.3089; 27329.810232777
178.14; 162.16666; 27494.888892942
179.16; 160.7793; 27658.555281749
180.18; 159.19556; 27820.609495219
181.20; 157.54347; 27980.981945192
182.21; 155.98862; 28139.771633325
183.23; 154.68404; 28297.233307222
184.25; 153.72728; 28453.721048803
185.27; 153.13791; 28609.608830034
186.29; 152.86041; 28765.214127152
187.30; 152.78955; 28920.74729982
188.32; 152.80751; 29076.298751578
189.34; 152.81912; 29231.862026067
190.36; 152.77368; 29387.379042395
191.38; 152.66732; 29542.787783653
192.39; 152.52793; 29698.054636115
193.41; 152.39085; 29853.181943151
194.43; 152.27616; 30008.192502306
195.45; 152.17703; 30163.102147675
196.47; 152.06293; 30317.895653686
197.48; 151.89556; 30472.51878293
198.50; 151.65001; 30626.891952982
199.52; 151.33284; 30780.942250706
200.54; 150.99068; 30934.644244121
201.56; 150.7082; 31088.058684508
202.57; 150.59875; 31241.361715126
203.59; 150.79367; 31394.86316377
204.61; 151.43483; 31549.017286229
205.63; 152.67123; 31704.430013474
206.65; 154.65553; 31861.86266716
207.66; 157.53391; 32022.225390734
208.68; 161.42427; 32186.548334361
209.70; 166.38309; 32355.919141053
210.72; 172.36925; 32531.383594853
211.74; 179.2191; 32713.820908705
212.75; 186.64847; 32903.820998443
213.77; 194.29144; 33101.601297713
214.79; 201.77468; 33306.99921412
215.81; 208.81206; 33519.560876103
216.82; 215.29341; 33738.720273069
217.84; 221.33817; 33964.032980158
218.86; 227.29115; 34195.405561448
219.88; 233.65327; 34433.254502764
220.90; 240.96018; 34678.54157068
221.91; 249.63932; 34932.663628093
222.93; 259.88524; 35197.215584975
223.95; 271.59044; 35473.682934372
224.97; 284.35399; 35763.143028509
225.99; 297.5676; 36066.054002496
227.00; 310.55563; 36382.186235183
228.02; 322.72873; 36710.710159417
229.04; 333.70587; 37050.408334142
230.06; 343.36877; 37399.942925891
231.08; 351.83271; 37758.093439653
232.09; 359.34277; 38123.888868671
233.11; 366.12749; 38496.590859421
234.13; 372.25516; 38875.530549526
235.15; 377.53797; 39259.847909578
236.17; 381.51639; 39648.215133937
237.18; 383.53303; 40038.635208505
238.20; 382.87968; 40428.39020562
239.22; 378.98004; 40814.175527644
240.24; 371.55922; 41192.406779841
241.26; 360.75408; 41559.638867805
242.27; 347.13298; 41913.005263226
243.29; 331.61779; 42250.577866158
244.31; 315.32642; 42571.566554395
245.33; 299.37481; 42876.31718877
246.35; 284.68734; 43166.116611672
247.36; 271.86101; 43442.859393411
248.38; 261.11306; 43708.661223263
249.40; 252.31801; 43965.510064373
250.42; 245.11602; 44215.027594188
251.44; 239.05606; 44458.376349938
252.45; 233.73063; 44696.304041798
253.47; 228.86538; 44929.279126383
254.49; 224.34436; 45157.652007771
255.51; 220.17369; 45381.77931991
256.53; 216.40695; 45602.072254267
257.54; 213.06644; 45818.964694432
258.56; 210.09294; 46032.830241275
259.58; 207.34363; 46243.897109548
260.60; 204.63771; 46452.209466993
261.61; 201.83007; 46657.663770075
262.63; 198.88203; 46860.117095096
263.65; 195.89901; 47059.533835788
264.67; 193.11796; 47256.119588407
265.69; 190.84709; 47450.393694832
266.70; 189.37962; 47643.173977002
267.72; 188.91385; 47835.480127646
268.74; 189.50983; 48028.39295244
269.76; 191.09825; 48222.92272559
270.78; 193.53648; 48419.93451186
271.79; 196.68679; 48620.153172665
272.81; 200.48255; 48824.235759878
273.83; 204.95225; 49032.868304145
274.85; 210.18794; 49246.830556958
275.87; 216.26841; 49466.982469025
276.88; 223.16738; 49694.157228942
277.90; 230.68665; 49928.986286838
278.92; 238.4484; 50171.716471308
279.94; 245.96109; 50422.094247241
280.96; 252.74762; 50679.380420028
281.97; 258.50045; 50942.522720977
282.99; 263.21555; 51210.464789695
284.01; 267.25976; 51482.523688534
285.03; 271.34277; 51758.738915816
286.05; 276.39092; 52040.092945266
287.06; 283.34657; 52328.527529819
288.08; 292.93688; 52626.72463758
289.10; 305.46448; 52937.674301641
290.12; 320.66855; 53264.101043563
