#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 1.7540882; 1.7855861450135
1.02; 1.8207965; 3.6390784233768
2.04; 2.0124452; 5.6876607817685
3.05; 2.305631; 8.0346936275651
4.07; 2.6674905; 10.750083862003
5.09; 3.0630006; 13.868086286899
6.11; 3.462063; 17.392317035708
7.13; 3.8445718; 21.305925208828
8.14; 4.2024582; 25.583846343459
9.16; 4.5387288; 30.204076395646
10.18; 4.8643705; 35.155795626904
11.20; 5.1944216; 40.443492704986
12.22; 5.5444134; 46.087466295682
13.23; 5.9279102; 52.12182303235
14.25; 6.355274; 58.591217770227
15.27; 6.8333081; 65.547230561403
16.29; 7.3652516; 73.044738838323
17.31; 7.9507109; 81.138219429187
18.32; 8.5853889; 89.877774892004
19.34; 9.2607531; 99.304821900134
20.36; 9.9639315; 109.44767425079
21.38; 10.678109; 120.31752872267
22.40; 11.383556; 131.90549768008
23.41; 12.059254; 144.18129823344
24.43; 12.684966; 157.09404670913
25.45; 13.243521; 170.57538003282
26.47; 13.72306; 184.54486244101
27.48; 14.118932; 198.91732617059
28.50; 14.434891; 213.61142238081
29.52; 14.68317; 228.55825632797
30.54; 14.883152; 243.70866282965
31.56; 15.058551; 259.03761837717
32.57; 15.233479; 274.54464216516
33.59; 15.428168; 290.24985121171
34.61; 15.655487; 306.18646154755
35.63; 15.919325; 322.39164765417
36.65; 16.215555; 338.89838321372
37.66; 16.535546; 355.73085551264
38.68; 16.871348; 372.90515946786
39.70; 17.221021; 390.4354160979
40.72; 17.592347; 408.34366637336
41.74; 18.003478; 426.67043028858
42.75; 18.479919; 445.48219064332
43.77; 19.048282; 464.87251969104
44.79; 19.728266; 484.95504339184
45.81; 20.524947; 505.84855344947
46.83; 21.423511; 527.65676273676
47.84; 22.388082; 550.44686409969
48.86; 23.365312; 574.23174298745
49.88; 24.29225; 598.96020516987
50.90; 25.106946; 624.51799283403
51.92; 25.759466; 650.74001776142
52.93; 26.220808; 677.43166913749
53.95; 26.487566; 704.39486816977
54.97; 26.581128; 731.45330987617
55.99; 26.541529; 758.47144112128
57.01; 26.417441; 785.36325577591
58.02; 26.254935; 812.08964660455
59.04; 26.088076; 838.64618178753
60.06; 25.934015; 865.04588972571
61.08; 25.794007; 891.30307590129
62.10; 25.659958; 917.42380553835
63.11; 25.524313; 943.40645426148
64.13; 25.389888; 969.25226424213
65.15; 25.276089; 994.98223218257
66.17; 25.219037; 1020.6541240945
67.19; 25.26509; 1046.37289538
68.20; 25.459507; 1072.2895745885
69.22; 25.83376; 1098.5872278673
70.24; 26.395581; 1125.4567903285
71.26; 27.125044; 1153.0689141577
72.27; 27.978077; 1181.5493888414
73.29; 28.896393; 1210.9646704531
74.31; 29.820842; 1241.3210006619
75.33; 30.70423; 1272.5765815791
76.35; 31.520073; 1304.6626553403
77.36; 32.265207; 1337.5072440571
78.38; 32.956212; 1371.0552457395
79.40; 33.621345; 1405.2803238519
80.42; 34.290697; 1440.1867740514
81.44; 34.987274; 1475.8023088348
82.45; 35.720935; 1512.1646791147
83.47; 36.486058; 1549.3059119659
84.49; 37.262775; 1587.2378090249
85.51; 38.021063; 1625.9416101497
86.53; 38.726744; 1665.3637642463
87.54; 39.348404; 1705.4187414517
88.56; 39.864149; 1745.9987245476
89.58; 40.266934; 1786.9887257956
90.60; 40.567061; 1828.2842430418
91.62; 40.790635; 1869.8073488788
92.63; 40.97358; 1911.5166855266
93.65; 41.152118; 1953.4077660183
94.67; 41.352097; 1995.502416667
95.69; 41.580578; 2037.8296511469
96.71; 41.822979; 2080.4036390004
97.72; 42.047667; 2123.206349594
98.74; 42.217403; 2166.1818445736
99.76; 42.304333; 2209.2458303046
100.78; 42.303376; 2252.3088416349
101.80; 42.238775; 2295.306091869
102.81; 42.160496; 2338.2236571283
103.83; 42.1306; 2381.1107896461
104.85; 42.203437; 2424.0720676483
105.87; 42.406072; 2467.2396193539
106.89; 42.725694; 2510.7325317053
107.90; 43.108612; 2554.6152380987
108.92; 43.471533; 2598.8673831865
109.94; 43.721595; 2643.3740806936
110.96; 43.778739; 2687.938947987
111.98; 43.593531; 2732.3152816066
112.99; 43.155611; 2776.2458309307
114.01; 42.491667; 2819.5005138749
115.03; 41.65567; 2861.9041879695
116.05; 40.716414; 2903.3517403394
117.07; 39.747401; 2943.812879838
118.08; 38.821857; 2983.3318547883
119.10; 38.012351; 3022.0267881505
120.12; 37.391735; 3060.0899609354
121.14; 37.03118; 3097.7861043319
122.15; 36.992615; 3135.4429899759
123.17; 37.316032; 3173.4291002611
124.19; 38.005603; 3212.1171643829
125.21; 39.020534; 3251.8383841362
126.23; 40.276004; 3292.8376184705
127.24; 41.656362; 3335.2419976729
128.26; 43.038103; 3379.0529294658
129.28; 44.315999; 3424.1647041557
130.30; 45.423868; 3470.4042418643
131.32; 46.342874; 3517.5792874841
132.33; 47.094572; 3565.519529347
133.35; 47.721592; 3614.0980505547
134.37; 48.263586; 3663.2282980572
135.39; 48.737973; 3712.8414514491
136.41; 49.133148; 3762.8568757768
137.42; 49.416814; 3813.161059601
138.44; 49.555892; 3863.6068194671
139.46; 49.539462; 3914.0358537916
140.48; 49.394479; 3964.3173021693
141.50; 49.186448; 4014.3869835418
142.51; 49.002899; 4064.2698201022
143.53; 48.924472; 4114.0728211306
144.55; 48.993824; 4163.9464196857
145.57; 49.194426; 4214.0242229885
146.59; 49.448604; 4264.3607680963
147.60; 49.637786; 4314.8898918204
148.62; 49.640014; 4365.4212845032
149.64; 49.373147; 4415.6810179724
150.66; 48.829261; 4465.3870981832
151.68; 48.087755; 4514.338358176
152.69; 47.300993; 4562.4887275437
153.71; 46.654992; 4609.98149636
154.73; 46.315973; 4657.1291584446
155.75; 46.37857; 4704.3405408754
156.77; 46.831761; 4752.0132523625
157.78; 47.553753; 4800.420920476
158.80; 48.33868; 4849.6276109923
159.82; 48.94862; 4899.4551942127
160.84; 49.176838; 4949.5150932822
161.86; 48.904699; 4999.2979662366
162.87; 48.136269; 5048.2986108423
163.89; 47.000796; 5096.1433931814
164.91; 45.722152; 5142.6865711508
165.93; 44.563376; 5188.0501648826
166.94; 43.761091; 5232.5970667952
167.96; 43.467012; 5276.8446093591
168.98; 43.711461; 5321.3409907465
170.00; 44.397562; 5366.5357926638
171.02; 45.326496; 5412.6762092973
172.03; 46.246187; 5459.7528322231
173.05; 46.910187; 5507.5053778208
174.07; 47.131738; 5555.4834532278
175.09; 46.82023; 5603.1444273657
176.11; 45.992606; 5649.9629154252
177.12; 44.759179; 5695.5258283684
178.14; 43.289779; 5739.5929557113
179.16; 41.770506; 5782.1135281824
180.18; 40.362734; 5823.2010491733
181.20; 39.174208; 5863.0787025332
182.21; 38.247886; 5902.0133997976
183.23; 37.568885; 5940.2569034069
184.25; 37.085011; 5978.0078439128
185.27; 36.733077; 6015.4005314508
186.29; 36.462438; 6052.517719547
187.30; 36.248841; 6089.4174756283
188.32; 36.095368; 6126.1610030078
189.34; 36.021623; 6162.8294612519
190.36; 36.046257; 6199.5229951015
191.38; 36.170037; 6236.3425324289
192.39; 36.3664; 6273.361958746
193.41; 36.583683; 6310.6025694197
194.43; 36.758987; 6348.0216317473
195.45; 36.839136; 6385.5222826567
196.47; 36.801152; 6422.9842673438
197.48; 36.664195; 6460.3068356514
198.50; 36.487443; 6497.4494784861
199.52; 36.35317; 6534.4554367313
200.54; 36.339785; 6571.4477692816
201.56; 36.493837; 6608.5969204921
202.57; 36.811223; 6646.0691573667
203.59; 37.235404; 6683.9731915775
