#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 13.130152; 13.365928384184
1.02; 13.644014; 27.254946296931
2.04; 15.12206; 42.648550907415
3.05; 17.389158; 60.349963058243
4.07; 20.200274; 80.912969967035
5.09; 23.295742; 104.6270300176
6.11; 26.45418; 131.55624395858
7.13; 29.529284; 161.61578117975
8.14; 32.463223; 194.66194171094
9.16; 35.277454; 230.57286718283
10.18; 38.048376; 269.30447169678
11.20; 40.878182; 310.91669717285
12.22; 43.869991; 355.57445494603
13.23; 47.112148; 403.53258887765
14.25; 50.671652; 455.11414405622
15.27; 54.593142; 510.68760666083
16.29; 58.899001; 570.64424757867
17.31; 63.587642; 635.37372353181
18.32; 68.629766; 705.23586344644
19.34; 73.964657; 780.52869231318
20.36; 79.499442; 861.45569400479
21.38; 85.113324; 948.09738498062
22.40; 90.666988; 1040.3924663502
23.41; 96.015634; 1138.1322389203
24.43; 101.02325; 1240.9695453195
25.45; 105.576; 1348.4413598319
26.47; 109.59358; 1460.002896903
27.48; 113.03788; 1575.0705856734
28.50; 115.91863; 1693.0707529189
29.52; 118.29478; 1813.4897310309
30.54; 120.26998; 1935.9193797631
31.56; 121.98078; 2060.0905507613
32.57; 123.57758; 2185.8871901728
33.59; 125.20123; 2313.3366423665
34.61; 126.96084; 2442.5773019068
35.63; 128.91938; 2573.8116687092
36.65; 131.09294; 2707.2586265845
37.66; 133.46554; 2843.1207850015
38.68; 136.0162; 2981.5794097985
39.70; 138.75017; 3122.8210971655
40.72; 141.7232; 3267.0891961556
41.74; 145.04885; 3414.7426638658
42.75; 148.88309; 3566.299228616
43.77; 153.38729; 3722.4408723104
44.79; 158.67778; 3883.9680010639
45.81; 164.77538; 4051.7022237322
46.83; 171.56961; 4226.3526837397
47.84; 178.80957; 4408.3731148894
48.86; 186.12725; 4597.8426215691
49.88; 193.09075; 4794.4006773283
50.90; 199.27713; 4997.256191892
51.92; 204.34836; 5205.2740030329
52.93; 208.11263; 5417.1236771846
53.95; 210.55509; 5631.4596702153
54.97; 211.82958; 5847.0930385538
55.99; 212.21225; 6063.1159492612
57.01; 212.02851; 6278.9518265407
58.02; 211.57282; 6494.3238255564
59.04; 211.04396; 6709.1574680397
