#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 46.092004; 46.919671507136
1.02; 48.118195; 95.901917813876
2.04; 54.063241; 150.93596402408
3.05; 63.560999; 215.6383183408
4.07; 76.102604; 293.10748563998
5.09; 91.14766; 385.89187054749
6.11; 108.21721; 496.05231636744
7.13; 126.94068; 625.27245525192
8.14; 147.05162; 774.96466048131
9.16; 168.34873; 946.33640706025
10.18; 190.6504; 1140.4102853966
11.20; 213.76656; 1358.0154188931
12.22; 237.49681; 1599.7769270624
13.23; 261.64588; 1866.1211408325
14.25; 286.03789; 2157.2953676923
15.27; 310.514; 2473.385221199
16.29; 334.91148; 2814.3106565507
17.31; 359.03829; 3179.7961433629
18.32; 382.66548; 3569.3330871837
19.34; 405.55442; 3982.1699912016
20.36; 427.519; 4417.3658875637
21.38; 448.5023; 4873.9218792013
22.40; 468.63502; 5350.9721089248
23.41; 488.24546; 5847.9849203879
24.43; 507.80974; 6364.9133187171
25.45; 527.85683; 6902.2487967524
26.47; 548.86448; 7460.9691567358
27.48; 571.18725; 8042.4131297529
28.50; 595.04446; 8648.1427168105
29.52; 620.56814; 9279.8543062567
30.54; 647.88215; 9939.3703754021
31.56; 677.1669; 10628.697057715
32.57; 708.66677; 11350.089246059
33.59; 742.61913; 12106.043476054
34.61; 779.11571; 12899.149644102
35.63; 817.93556; 13731.772748488
36.65; 858.40458; 14605.591572719
37.66; 899.33368; 15521.074448995
38.68; 939.07041; 16477.007604923
39.70; 975.67333; 17470.200951485
40.72; 1007.1918; 18495.478739503
41.74; 1032.0116; 19546.022014302
42.75; 1049.2088; 20614.071310734
43.77; 1058.8424; 21691.927197059
44.79; 1062.112; 22773.111413068
45.81; 1061.3171; 23853.486413981
46.83; 1059.5829; 24932.096104849
47.84; 1060.3696; 26011.506622788
48.86; 1066.8423; 27097.506008431
49.88; 1081.2379; 28198.15951279
50.90; 1104.3921; 29322.383056709
51.92; 1135.5674; 30478.341681957
52.93; 1172.6509; 31672.049683514
53.95; 1212.6835; 32906.509170677
54.97; 1252.5732; 34181.57467897
55.99; 1289.7804; 35494.515461362
57.01; 1322.7685; 36841.036726048
58.02; 1351.0947; 38216.392870512
59.04; 1375.1432; 39616.229282268
60.06; 1395.6343; 41036.924810702
61.08; 1413.1224; 42475.422388914
62.10; 1427.6858; 43928.74496767
63.11; 1438.9298; 45393.513447048
64.13; 1446.2807; 46865.76475663
65.15; 1449.4294; 48341.221356373
66.17; 1448.7166; 49815.952295587
67.19; 1445.2772; 51287.182157434
68.20; 1440.8718; 52753.927494161
69.22; 1437.4642; 54217.20398435
70.24; 1436.7206; 55679.72357385
71.26; 1439.6372; 57145.212145154
72.27; 1446.4463; 58617.632065489
73.29; 1456.8304; 60100.622545574
74.31; 1470.3359; 61597.361018225
75.33; 1486.789; 63110.848103945
76.35; 1506.5141; 64644.414499343
77.36; 1530.2371; 66202.129853297
78.38; 1558.6956; 67788.814728859
79.40; 1592.1077; 69409.511633271
80.42; 1629.7219; 71068.498181999
81.44; 1669.6531; 72768.132995129
82.45; 1709.1059; 74507.929033333
83.47; 1744.9447; 76284.207413488
84.49; 1774.4413; 78090.512099273
85.51; 1795.9643; 79918.726307939
86.53; 1809.3942; 81760.611474547
87.54; 1816.1405; 83609.364149297
88.56; 1818.7683; 85460.79182586
