#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 7.183398; 7.3123891624726
1.02; 7.6639403; 15.113949678689
2.04; 9.0888838; 24.366041196589
3.05; 11.410372; 35.98130704073
4.07; 14.555515; 50.79819301319
5.09; 18.435432; 69.564667238101
6.11; 22.956076; 92.932961607027
7.13; 28.030006; 121.46629791931
8.14; 33.588253; 155.65769029303
9.16; 39.590667; 195.95928130963
10.18; 46.031877; 242.81774593528
11.20; 52.939208; 296.70757494
12.22; 60.359871; 358.15131918443
13.23; 68.338133; 427.71659005675
14.25; 76.888198; 505.985457875
15.27; 85.973034; 593.50229708382
16.29; 95.500468; 690.71765220925
17.31; 105.34366; 797.95295600619
18.32; 115.38404; 915.40893358491
19.34; 125.5638; 1043.2274635741
20.36; 135.9274; 1181.5956882701
21.38; 146.63126; 1330.8599879427
22.40; 157.91001; 1491.6055659731
23.41; 170.00364; 1664.6619368238
24.43; 183.06729; 1851.0165383678
25.45; 197.09569; 2051.6514446773
26.47; 211.89319; 2267.3495636063
27.48; 227.10602; 2498.5336907104
28.50; 242.31115; 2745.1959832908
29.52; 257.13387; 3006.9471666201
30.54; 271.35386; 3283.1736837412
31.56; 284.96176; 3573.2524558831
32.57; 298.14585; 3876.7520631394
33.59; 311.21414; 4193.5546253068
34.61; 324.48161; 4523.8629056837
35.63; 338.16553; 4868.1008259945
36.65; 352.32836; 5226.7558923948
37.66; 366.88927; 5600.2333387409
38.68; 381.69822; 5988.785653523
39.70; 396.64151; 6392.5495934626
40.72; 411.73449; 6811.6775365205
41.74; 427.16022; 7246.5082117795
42.75; 443.2325; 7697.6997667156
43.77; 460.29031; 8166.2554412636
44.79; 478.55941; 8653.4082673058
45.81; 498.03388; 9160.3852686009
46.83; 518.43075; 9688.125400692
47.84; 539.25035; 10237.058990787
48.86; 559.94066; 10807.054421047
49.88; 580.12359; 11397.595200976
50.90; 599.80981; 12008.175706562
51.92; 619.51745; 12638.817733746
52.93; 640.2272; 13290.541399017
53.95; 663.15135; 13965.600858646
54.97; 689.3556; 14667.335112704
55.99; 719.33306; 15399.585122959
57.01; 752.66623; 16165.766869844
58.02; 787.90925; 16967.824482785
59.04; 822.77227; 17805.371153693
60.06; 854.60436; 18675.321518216
61.08; 881.07329; 19572.216105504
62.10; 900.86481; 20489.257609401
63.11; 914.19672; 21419.870422739
64.13; 922.9792; 22359.423422394
65.15; 930.54509; 23306.678166818
66.17; 940.99392; 24264.569368819
67.19; 958.30419; 25240.081677703
68.20; 985.43338; 26243.210331948
69.22; 1023.6257; 27285.217081815
70.24; 1072.0857; 28376.554092629
71.26; 1128.0778; 29524.888642196
72.27; 1187.4056; 30733.616322162
73.29; 1245.152; 32001.127309742
74.31; 1296.5237; 33320.93245794
75.33; 1337.6517; 34682.604181781
76.35; 1366.2283; 36073.365677964
77.36; 1381.8958; 37480.075927299
78.38; 1386.3311; 38891.301154511
79.40; 1382.9968; 40299.132230649
80.42; 1376.5594; 41700.410308378
81.44; 1372.032; 43097.079676927
82.45; 1373.7683; 44495.516495563
83.47; 1384.5069; 45904.884791291
84.49; 1404.7053; 47334.814145702
85.51; 1432.3764; 48792.911547349
86.53; 1463.5411; 50282.733237404
87.54; 1493.2408; 51802.787940064
88.56; 1516.8793; 53346.905581431
89.58; 1531.5283; 54905.935292449
90.60; 1536.8084; 56470.339909852
91.62; 1535.0572; 58032.96187673
92.63; 1530.706; 59591.154489635
93.65; 1529.0324; 61147.64352525
94.67; 1534.6601; 62709.861294482
95.69; 1550.2584; 64287.957416803
96.71; 1575.8302; 65892.084538372
97.72; 1608.7791; 67529.752211948
98.74; 1644.6928; 69203.978481016
99.76; 1678.5585; 70912.678591289
100.78; 1706.0106; 72649.323752723
101.80; 1724.2389; 74404.524588503
102.81; 1732.3363; 76167.968217907
103.83; 1731.0719; 77930.12474101
104.85; 1722.2656; 79683.316778077
105.87; 1708.0396; 81422.027356934
106.89; 1690.2149; 83142.593142048
107.90; 1670.0161; 84842.597491958
108.92; 1648.1072; 86520.299526187
109.94; 1624.8541; 88174.330900188
110.96; 1600.6517; 89803.725229891
111.98; 1576.1637; 91408.191866598
112.99; 1552.3934; 92988.461309933
114.01; 1530.5844; 94546.530161537
115.03; 1512.0162; 96085.697421727
116.05; 1497.7761; 97610.368907792
117.07; 1488.5743; 99125.673316836
118.08; 1484.6304; 100636.96299722
119.10; 1485.63; 102149.27024941
120.12; 1490.7372; 103666.77642344
121.14; 1498.6582; 105192.34576819
122.15; 1507.764; 106727.1844196
123.17; 1516.2834; 108270.69545188
124.19; 1522.5572; 109820.59299626
125.21; 1525.3143; 111373.29708634
126.23; 1523.8976; 112924.55907438
127.24; 1518.3647; 114470.18884504
128.26; 1509.4118; 116006.70488946
129.28; 1498.1298; 117531.73638947
130.30; 1485.6663; 119044.08056856
131.32; 1472.9077; 120543.43701375
132.33; 1460.2993; 122029.95864502
133.35; 1447.8689; 123503.82666149
134.37; 1435.4388; 124965.04141306
135.39; 1422.9305; 126413.52329145
136.41; 1410.62; 127849.47360188
137.42; 1399.2145; 129273.81359041
138.44; 1389.6897; 130688.45772142
139.46; 1382.926; 132096.21670132
140.48; 1379.2741; 133500.2582249
141.50; 1378.2251; 134903.23191327
142.51; 1378.3385; 136306.32103018
143.53; 1377.4974; 137708.55395754
144.55; 1373.443; 139106.65970273
145.57; 1364.4335; 140495.59416866
146.59; 1349.816; 141869.64864163
147.60; 1330.3158; 143223.85272509
148.62; 1307.9317; 144555.2707651
149.64; 1285.4515; 145863.80493196
150.66; 1265.7243; 147152.25760058
151.68; 1250.9063; 148425.62623714
