751.71094; 0.18279; 0.18362
755.20679; 0.19455; 0.19542
759.86793; 0.20765; 0.20859
766.85965; 0.21534; 0.21631
777.34722; 0.21579; 0.21676
787.83479; 0.21895; 0.21994
794.82650; 0.22732; 0.22834
801.81822; 0.23749; 0.23856
806.18804; 0.24461; 0.24571
812.30579; 0.24427; 0.24537
814.05371; 0.23613; 0.23719
814.92768; 0.22528; 0.22630
817.54957; 0.21715; 0.21812
818.42354; 0.20765; 0.20859
822.79336; 0.19635; 0.19724
826.28921; 0.18641; 0.18725
833.28093; 0.17714; 0.17794
843.76850; 0.17149; 0.17227
854.25607; 0.16968; 0.17045
864.74364; 0.17104; 0.17181
875.23121; 0.17556; 0.17635
882.22292; 0.18358; 0.18441
889.21463; 0.19884; 0.19974
885.71878; 0.19003; 0.19088
893.40966; 0.22528; 0.22630
890.96256; 0.21443; 0.21540
889.21463; 0.20901; 0.20995
896.90552; 0.26868; 0.26989
896.20635; 0.25783; 0.25899
896.20635; 0.25014; 0.25127
894.45842; 0.24156; 0.24264
892.71049; 0.23613; 0.23719
900.40138; 0.29471; 0.29604
899.70220; 0.28404; 0.28532
899.70220; 0.27681; 0.27806
904.94599; 0.26596; 0.26716
904.94599; 0.25783; 0.25899
904.94599; 0.24969; 0.25082
904.94599; 0.24156; 0.24264
904.94599; 0.23342; 0.23447
904.36335; 0.22347; 0.22448
906.69392; 0.27410; 0.27533
908.44185; 0.21715; 0.21812
908.44185; 0.20901; 0.20995
908.44185; 0.20087; 0.20178
908.44185; 0.19274; 0.19361
908.44185; 0.18460; 0.18543
908.44185; 0.17647; 0.17726
911.93770; 0.16833; 0.16909
911.35506; 0.15838; 0.15910
915.43356; 0.15070; 0.15138
917.18149; 0.14347; 0.14411
927.66906; 0.14166; 0.14230
938.15663; 0.13759; 0.13821
948.64420; 0.13262; 0.13322
959.13177; 0.13465; 0.13526
966.12348; 0.13307; 0.13367
969.61934; 0.12222; 0.12277
980.10691; 0.11906; 0.11960
987.09862; 0.12799; 0.12856
990.59448; 0.14019; 0.14082
994.78951; 0.16182; 0.16255
992.34241; 0.15070; 0.15138
997.58619; 0.18279; 0.18362
995.83827; 0.17375; 0.17454
1001.78122; 0.19708; 0.19796
1001.08205; 0.18731; 0.18816
1007.19980; 0.17375; 0.17454
1008.07376; 0.19274; 0.19361
1008.07376; 0.18460; 0.18543
1009.82169; 0.16562; 0.16636
1009.82169; 0.15748; 0.15819
1011.56962; 0.14934; 0.15002
1015.06548; 0.13680; 0.13742
1025.55305; 0.12946; 0.13004
1029.04891; 0.12403; 0.12459
1036.73979; 0.13090; 0.13149
1044.78026; 0.12765; 0.12822
1046.52819; 0.12042; 0.12096
1053.51990; 0.10934; 0.10983
1060.51162; 0.10007; 0.10053
1070.99919; 0.10279; 0.10325
1077.99090; 0.11171; 0.11222
1081.48676; 0.12392; 0.12448
1084.98261; 0.13782; 0.13844
1088.47847; 0.15025; 0.15093
1091.97433; 0.15838; 0.15910
1097.80075; 0.15070; 0.15138
1102.46190; 0.13917; 0.13980
1109.45361; 0.13036; 0.13095
1119.94118; 0.14019; 0.14082
1116.44532; 0.13172; 0.13231
1126.93289; 0.14663; 0.14729
1138.29443; 0.14595; 0.14661
1146.74275; 0.15748; 0.15819
1144.41218; 0.15070; 0.15138
1151.40389; 0.16935; 0.17011
1153.15182; 0.18731; 0.18816
1153.15182; 0.17918; 0.17998
1158.39561; 0.22076; 0.22176
1156.64768; 0.21172; 0.21268
1156.64768; 0.20359; 0.20450
1156.64768; 0.19613; 0.19701
1160.14353; 0.26054; 0.26171
1160.14353; 0.25240; 0.25354
1160.14353; 0.24427; 0.24537
1160.14353; 0.23613; 0.23719
1160.14353; 0.22799; 0.22902
1164.22203; 0.31840; 0.31983
1163.63939; 0.30800; 0.30939
1163.63939; 0.29987; 0.30122
1163.63939; 0.29173; 0.29304
1163.63939; 0.28359; 0.28487
1163.63939; 0.27546; 0.27670
1163.63939; 0.26868; 0.26989
1168.88318; 0.38869; 0.39044
1167.13525; 0.37716; 0.37886
1167.13525; 0.36902; 0.37069
1167.13525; 0.36089; 0.36251
1167.13525; 0.35275; 0.35434
1167.13525; 0.34461; 0.34617
1167.13525; 0.33648; 0.33799
1167.13525; 0.32970; 0.33118
1171.21375; 0.44677; 0.44878
1172.37903; 0.43773; 0.43970
1172.37903; 0.42959; 0.43153
1170.63110; 0.42055; 0.42245
1170.63110; 0.41242; 0.41427
