#Wavenumber (cm^-1); Spectrum (K*cm*km*mol^-1); Integral (K*km*mol^-1)
0.00; 25.316042; 25.770638235473
1.02; 26.220237; 52.461707777015
2.04; 28.882222; 81.8625635342
3.05; 33.157543; 115.61551197917
4.07; 38.828557; 155.14130739495
5.09; 45.634492; 201.59525124675
6.11; 53.304977; 255.85741787959
7.13; 61.590136; 318.55351829394
8.14; 70.280963; 390.09650569188
9.16; 79.215998; 470.73497351725
10.18; 88.273954; 560.594049762
11.20; 97.35593; 659.69818527156
12.22; 106.36383; 767.97197026847
13.23; 115.1825; 885.22278366736
14.25; 123.67168; 1011.1152143204
15.27; 131.67033; 1145.1499324672
16.29; 139.01236; 1286.658514985
17.31; 145.54945; 1434.8215767102
18.32; 151.17603; 1588.7122484125
19.34; 155.85145; 1747.3622950654
20.36; 159.61629; 1909.8447856912
21.38; 162.60029; 2075.3648636573
22.40; 165.01978; 2243.3478788437
23.41; 167.16181; 2413.5113922507
24.43; 169.35264; 2585.9050707585
25.45; 171.91029; 2760.9023279002
26.47; 175.08594; 2939.1322554622
27.48; 179.00471; 3121.3513234199
28.50; 183.62173; 3308.2703170574
29.52; 188.70987; 3500.3688179163
30.54; 193.89055; 3697.7410294129
31.56; 198.70787; 3900.0170631375
32.57; 202.73265; 4106.3901554403
33.59; 205.6714; 4315.7547658916
34.61; 207.45012; 4526.9300363823
35.63; 208.24777; 4738.9172787934
36.65; 208.46716; 4951.1278509062
37.66; 208.64909; 5163.5236207582
38.68; 209.35185; 5376.6347657143
39.70; 211.02769; 5591.4518458677
40.72; 213.92761; 5809.2209214168
41.74; 218.05617; 6031.1926959913
42.75; 223.18357; 6258.3839397554
43.77; 228.90735; 6491.4017457307
44.79; 234.74586; 6730.3629026631
45.81; 240.24135; 6974.9182257946
46.83; 245.05216; 7224.3707550954
47.84; 249.01825; 7477.8605917721
48.86; 252.18954; 7734.5786580729
49.88; 254.81229; 7993.9665717675
50.90; 257.2739; 8255.8603034383
51.92; 260.01327; 8520.5425923224
52.93; 263.41208; 8788.6847256502
53.95; 267.69041; 9061.1820141411
54.97; 272.83412; 9338.9153720567
55.99; 278.5785; 9622.4962672981
57.01; 284.46027; 9912.0645443137
58.02; 289.93003; 10207.200808878
59.04; 294.49673; 10506.985771722
60.06; 297.86055; 10810.194960051
61.08; 299.99054; 11115.572388118
62.10; 301.11801; 11422.097525752
63.11; 301.64461; 11729.158718751
64.13; 301.99448; 12036.576066745
65.15; 302.46152; 12344.468846938
66.17; 303.10709; 12653.018789971
67.19; 303.7469; 12962.220031693
68.20; 304.03439; 13271.713917182
69.22; 303.61242; 13580.7782642
70.24; 302.27974; 13888.485992208
71.26; 300.11192; 14193.986972123
72.27; 297.49275; 14496.821750148
73.29; 295.04275; 14797.162541529
74.31; 293.46728; 15095.899573559
75.33; 293.37266; 15394.540280859
76.35; 295.10723; 15694.946706577
77.36; 298.67279; 15998.9827152
78.38; 303.72642; 16308.163101824
79.40; 309.66406; 16623.387750344
80.42; 315.75498; 16944.812696996
81.44; 321.28798; 17271.869997584
82.45; 325.69541; 17603.413874461
83.47; 328.63577; 17937.950906648
84.49; 330.03128; 18273.908508642
85.51; 330.0679; 18609.903389001
